Link,Urun_adi,Puan,Degerlendirme,Fiyatlar
https://www.amazon.com.tr/Dedekt%C3%B6r%C3%BC-Pinpointer-Ta%C5%9F%C4%B1nabilir-Ge%C3%A7irmez-PinPointer/dp/B08DCZ2KCX/ref=zg_bs_g_garden_sccl_3/000-0000000-0000000?psc=1,Metal Dedektörü Pinpointer Taşınabilir Metal Dedektörü IP66 Su Geçirmez Metal PinPointer Metal Dedektörü Junior Yüksek Hassas 360° Tarama Altın Paralar Metal Dedektörü Altın Para Avı Relics Takı için Metal Dedektörü,4.2,568,388.25
https://www.amazon.com.tr/Balon-K%C4%B1rm%C4%B1z%C4%B1-Pomza-Volkanik-Mangal/dp/B09PRNT9C3/ref=zg_bs_g_garden_sccl_4/000-0000000-0000000?psc=1,,,,11.0
https://www.amazon.com.tr/Ttec-12V-12Ah-Bak%C4%B1ms%C4%B1z-Kuru/dp/B07DB5Q9K9/ref=zg_bs_g_garden_sccl_5/000-0000000-0000000?psc=1,Ttec 12V 12Ah Bakımsız Kuru Akü,4.7,8,799.0
https://www.amazon.com.tr/K%C3%A4rcher-Musluk-Adapt%C3%B6r%C3%BC-%C3%87ap-D%C3%BC%C5%9F%C3%BCr%C3%BCc%C3%BC/dp/B00175K7QY/ref=zg_bs_g_garden_sccl_6/000-0000000-0000000?psc=1,Kärcher Musluk Adaptörü (G3/4 w/ G1/2) Çap Düşürücü,4.5,806,96.61
https://www.amazon.com.tr/Korkmaz-A333-02-Mangalet-Elektrikli-Izgara/dp/B07DK92ZM3/ref=zg_bs_g_garden_sccl_7/000-0000000-0000000?psc=1,Korkmaz Mangalet Siyah Granit BBQ,3.7,10,2025.0
https://www.amazon.com.tr/KENSHIRE-Paslanmaz-Barbek%C3%BC-Kaburga-Izgaras%C4%B1/dp/B0CFJ8Y72T/ref=zg_bs_g_garden_sccl_8/000-0000000-0000000?psc=1,,,,11.0
https://www.amazon.com.tr/K%C3%A4rcher-K%C3%B6p%C3%BCk-Atma-Aparat%C4%B1-600/dp/B00HH9QI1C/ref=zg_bs_g_garden_sccl_9/000-0000000-0000000?psc=1,Kärcher Köpük Atma Aparatı 600 Ml.,4.5,26326,546.3
https://www.amazon.com.tr/K%C3%A4rcher-AquaStoplu-Universal-Ba%C4%9Flant%C4%B1-Aparat%C4%B1/dp/B008GTKTU8/ref=zg_bs_g_garden_sccl_10/000-0000000-0000000?psc=1,Kärcher Aquastop'Lu Universal Hortum Bağlantı Aparatı Plus,4.6,3300,185.0
https://www.amazon.com.tr/Bas%C4%B1n%C3%A7l%C4%B1-P%C3%BCsk%C3%BCrt%C3%BCc%C3%BC-Pompas%C4%B1-Otomobil-Temizleme/dp/B0C8RXCDZ7/ref=zg_bs_g_garden_sccl_11/000-0000000-0000000?psc=1,,,,285.0
https://www.amazon.com.tr/Sonkir-Toprak-Kitleri-%C3%87iftlik-Kullan%C4%B1m%C4%B1/dp/B07BR52P26/ref=zg_bs_g_garden_sccl_12/000-0000000-0000000?psc=1,"Sonkir Toprak pH ölçüm cihazı, MS02 3'ü 1 arada toprak nemi/ışık/pH test cihazı, bitki bakımı için bahçe alet setleri, bahçe, çim, çiftlik, iç ve dış mekan için harika (yeşil)",4.1,37171,126.65
https://www.amazon.com.tr/Agrodal-Tar%C4%B1m-Tohumu-Kahvalt%C4%B1l%C4%B1k-Domates/dp/B09DCBVY3D/ref=zg_bs_g_garden_sccl_13/000-0000000-0000000?psc=1,Agrodal Tarım Ata Tohumu Doğal Kahvaltılık Chery Domates 100 Adet Tohum,3.9,32,39.5
https://www.amazon.com.tr/paslanmaz-ko%C5%9Fullar%C4%B1na-de%C4%9Fi%C5%9Ftirilebilir-uzunlu%C4%9Funda-paslanmaya/dp/B09NXWM8PR/ref=zg_bs_g_garden_sccl_14/000-0000000-0000000?psc=1,"Johgee 5'i 1 arada paslanmaz çelik bahçe eleği, hava koşullarına dayanıklı elek, 5 değiştirilebilir elek ekli, çapı 3,6,9,10,10,10,12 mm+26 cm uzunluğunda toprak, taş, kompost, kum vb. için el küreği, 30 cm yuvarlak paslanmaya karşı dayanıklı",4.0,102,813.14
https://www.amazon.com.tr/ASPECTEK-Elektrikli-%C3%96ld%C3%BCr%C3%BCc%C3%BC-Sivrisinek-Tuzaklar%C4%B1/dp/B086DK71VX/ref=zg_bs_g_garden_sccl_15/000-0000000-0000000?psc=1,"ASPECTEK Böcek Tuzağı ve Elektrikli Böcek Öldürücü İç Mekan Sivrisinek, Böcek, Sinek Tuzakları ve Diğer Haşere Öldürücü - Güçlü 2800V Izgara 20W Böcek Işığı - 2 Yedek Ampul içerir",4.4,758,11.0
https://www.amazon.com.tr/Ooni-P%C3%BCr%C3%BCzs%C3%BCz-Al%C3%BCminyum-Tornalama-Aksesuarlar%C4%B1/dp/B08BCP36HF/ref=zg_bs_g_garden_sccl_16/000-0000000-0000000?psc=1,Ooni 12 inç Pizza Kabuğu - Uzun Saplı Süper Pürüzsüz Alüminyum Pizza Küreği - Hafif Pizza Torna Kabuğu - ooni Dış Mekan Pizza Fırını Aksesuarları,4.7,513,502.57
https://www.amazon.com.tr/Bas%C4%B1n%C3%A7l%C4%B1-Y%C4%B1kama-Pompas%C4%B1-De%C4%9Fmeden-P%C3%BCsk%C3%BCrtme/dp/B0BL7X2BZ6/ref=zg_bs_g_garden_sccl_17/000-0000000-0000000?psc=1,2 Lt Basınçlı Oto Araç Yıkama Pompası El Değmeden Köpük Püskürtme 1410,2.0,1,149.95
https://www.amazon.com.tr/D%C3%B6nd%C3%BCrme-Kancalar%C4%B1-Paslanmaz-S%C3%BCspansiyon-Kapasiteli/dp/B0BZS6PQ2Y/ref=zg_bs_g_garden_sccl_18/000-0000000-0000000?psc=1,,,,310.49
https://www.amazon.com.tr/Quik-Konu%C5%9Fturucu-Muhabbet-Ku%C5%9Fu-Yemi/dp/B07PZFQ5P5/ref=zg_bs_g_garden_sccl_19/000-0000000-0000000?psc=1,Quik Kondisyon & Konuşturucu Muhabbet Kuşu Yemi 150 G,4.8,185,38.9
https://www.amazon.com.tr/DEWINNER-temizleyici-ta%C5%9F%C4%B1nabilir-temizli%C4%9Fi-ayarlanabilir/dp/B0B6ZYB2JJ/ref=zg_bs_g_garden_sccl_20/000-0000000-0000000?psc=1,"DEWINNER Akülü yüksek basınçlı temizleyici 32 V uyumlu, taşınabilir yüksek basınçlı temizleyici, teras temizliği ve araba yıkama, ev, çim için, 700 psi yüksek basma miktarı, ayarlanabilir başlık, 5'i",4.1,123,1693.13
https://www.amazon.com.tr/AgraGron-Bitkisel-Men%C5%9Feli-Co%C5%9Fturan-Lisansl%C4%B1/dp/B09HHQMDW6/ref=zg_bs_g_garden_sccl_1/000-0000000-0000000?psc=1,AgraGron Vegan Lawn Food%100 Bitkisel Menşeli Çim Gübresi/Doğal Çim Coşturan Gübre 6 kg Alman Lisanslı,4.2,9,229.9
https://www.amazon.com.tr/Gardena-Flex-sulama-kumandas%C4%B1-tasarruflu/dp/B07JLVB5JP/ref=zg_bs_g_garden_sccl_2/000-0000000-0000000?psc=1,"Gardena Flex sulama kumandası: Balkon ve teras için otomatik ve zaman tasarruflu sulama, kolay kullanım, Water Now fonksiyonu (1890 – 20)",4.5,3043,1191.6
https://www.amazon.com.tr/TYcoon-TY4211-2-Hortum-Fonksiyonlu-Ba%C5%9Fl%C4%B1%C4%9F%C4%B1/dp/B07DCB9GN9/ref=zg_bs_g_garden_sccl_3/000-0000000-0000000?psc=1,,,,479.17
https://www.amazon.com.tr/Einhell-6538-Bah%C3%A7e-Pompas%C4%B1-Watt/dp/B00SY6818K/ref=zg_bs_g_garden_sccl_4/000-0000000-0000000?psc=1,"Einhell GC-GP 6538, Bahçe Pompası",4.5,8564,1412.46
https://www.amazon.com.tr/Kostakl%C4%B1-Briket-Kesilmi%C5%9F-Elimpak-Hediyeli/dp/B0B87P2LT1/ref=zg_bs_g_garden_sccl_5/000-0000000-0000000?psc=1,Kostaklı Briket Mangal Kömürü 10 Kg Kısa Kesilmiş Elimpak 15 li Kağıt Sabun Hediyeli,3.5,5,259.0
https://www.amazon.com.tr/Einhell-GC-CG-18-Li-Budama/dp/B08W568582/ref=zg_bs_g_garden_sccl_6/000-0000000-0000000?psc=1,"Einhell GC-CG 18/1 Li - Solo, Akülü Çit Budama",4.5,2938,903.0
https://www.amazon.com.tr/Garden-EasyAquatak-Y%C3%BCksek-Bas%C4%B1n%C3%A7l%C4%B1-Makinesi/dp/B086XYVJG9/ref=zg_bs_g_garden_sccl_7/000-0000000-0000000?psc=1,"Bosch Home and Garden EasyAquatak 100 LongLance Yüksek Basınçlı Yıkama Cihazı, Uzun Püskürtme Ucu, 1100 Watt, 3 m Hortum, Püskürtme Ucu Dahildir, Basınç: 100 bar maks. Debi: 330 l /saat (Yeşil)",4.1,517,2112.71
https://www.amazon.com.tr/K%C3%A4rcher-Power-Nozul-Seti-Siyah/dp/B0789G251F/ref=zg_bs_g_garden_sccl_8/000-0000000-0000000?psc=1,"Kärcher Power Nozul Seti, Siyah/Sarı",4.5,2280,389.0
https://www.amazon.com.tr/Pafieo-zincirli-testere-kapasiteli-k%C4%B1lavuz/dp/B09XMMXBMW/ref=zg_bs_g_garden_sccl_9/000-0000000-0000000?psc=1,"Mini zincirli testere, 8 inç, Pafieo 8/6 inç 2'si 1 arada akülü zincirli testere, 3000 mAh pil, büyük kapasite ve 2 kılavuz plakası, akülü mini zincirli testere, bahçe makası, dal makası, ahşap kesme",3.9,218,1748.82
https://www.amazon.com.tr/STAREX-ULTRA-Dayan%C4%B1ml%C4%B1-Tohumu-Ambalaj/dp/B0BTWGTQCQ/ref=zg_bs_g_garden_sccl_10/000-0000000-0000000?psc=1,,,,133.0
https://www.amazon.com.tr/Bosch-Bas%C4%B1n%C3%A7l%C4%B1-Cihazlar%C4%B1-Filtreli-Hortumu/dp/B0119VBQBA/ref=zg_bs_g_garden_sccl_11/000-0000000-0000000?psc=1,Bosch Yüksek Basınçlı Yıkama Makinesi için besleme hortumu (3 metre),4.3,2287,477.8
https://www.amazon.com.tr/Stanley-St151030-%C3%87elik-Sapl%C4%B1-Balta/dp/B0001IW9GO/ref=zg_bs_g_garden_sccl_12/000-0000000-0000000?psc=1,Stanley ST151030 900 gr Çelik Saplı Balta,4.5,85,799.0
https://www.amazon.com.tr/Bosch-PBA-18V-2-5Ah-W-B/dp/B010D0AZ38/ref=zg_bs_g_garden_sccl_13/000-0000000-0000000?psc=1,Bosch PBA 18V 2.5Ah W-B pil,4.6,6777,1595.0
https://www.amazon.com.tr/Angoily-ta%C5%9F%C4%B1nabilir-paslanmaz-dayan%C4%B1kl%C4%B1-Rastgele/dp/B09JSL77QL/ref=zg_bs_g_garden_sccl_14/000-0000000-0000000?psc=1,,,,616.79
https://www.amazon.com.tr/AGRODAL-TARIM-TOHUMU-YERL%C4%B0-DOMATES%C4%B0/dp/B09DC8XCZL/ref=zg_bs_g_garden_sccl_15/000-0000000-0000000?psc=1,AGRODAL TARIM ATA TOHUMU YERLİ DOĞAL BURSA DOMATESİ 100 ADET TOHUM,4.7,7,39.5
https://www.amazon.com.tr/Hemoton-Destek-Kaz%C4%B1klar%C4%B1-Tutucular%C4%B1-%C3%87ubuklar%C4%B1/dp/B09QPSQDYV/ref=zg_bs_g_garden_sccl_16/000-0000000-0000000?psc=1,Hemoton 20 adet Bitki Destek Kazıkları Çiçek Destek Tutucuları Bitki Destek Çubukları,3.5,8,239.99
https://www.amazon.com.tr/Sistemi-Atomizasyon-Nozullar%C4%B1-Damlat%C4%B1c%C4%B1lar-Damlatma/dp/B08Y7RV9DM/ref=zg_bs_g_garden_sccl_17/000-0000000-0000000?psc=1,"Bahçe Sulama Sistemi,100ft/30M Mikro Damla Sulama Kiti,DIY Bitki Atomize Nozulları Damlatıcılar Sulama Damla Kiti,Sera için Ağır Hizmet Tipi Tüp Sulama Hortumu Kiti,Çiçek Yatağı,Veranda,Çim",3.8,250,307.77
https://www.amazon.com.tr/Windhager-Yeti%C5%9Ftirme-tabletleri-preslenmi%C5%9F-06852/dp/B01M7POTIU/ref=zg_bs_g_garden_sccl_18/000-0000000-0000000?psc=1,"Windhager Yetiştirme Kaynağı Tableti, Kaynak Tableti, Hindistan Cevizi Kaynak Tabletleri, Tohum Toprağı, Hindistan Cevizi Toprağı Preslenmiş, Turba İçermez, 50 Adet, 3,5 cm, 06852",4.2,1154,160.77
https://www.amazon.com.tr/dijital-bitkisi-s%C4%B1cakl%C4%B1k-bitkiler-%C3%A7iftlik/dp/B09LHPK9YF/ref=zg_bs_g_garden_sccl_19/000-0000000-0000000?psc=1,"Toprak pH ölçüm cihazı, 4'ü 1 arada, dijital toprak bitkisi nem ölçer, toprak nem test cihazı, PH/sıcaklık, ışık/nem, bitkiler, çiftlik, sebze, çim, bahçe için",3.9,69,257.4
https://www.amazon.com.tr/T%C3%BCrk-Bayra%C4%9F%C4%B1-100x150-Alpaka-Kuma%C5%9F/dp/B089G83DR8/ref=zg_bs_g_garden_sccl_20/000-0000000-0000000?psc=1,Türk Bayrağı 100x150 cm Alpaka Kumaş (1),5.0,1,189.0
https://www.amazon.com.tr/AGRODAL-TARIM-Tohumu-Yerli-Nuran/dp/B09DC953RX/ref=zg_bs_g_garden_sccl_21/000-0000000-0000000?psc=1,AGRODAL TARIM Ata Tohumu Yerli Roka Nuran 2000 Adet Tohum,4.3,15,39.5
https://www.amazon.com.tr/Bosch-Professional-V-120-Ak%C3%BCl%C3%BC-%C3%9Cfleyici/dp/B01K4GC03O/ref=zg_bs_g_garden_sccl_22/000-0000000-0000000?psc=1,"Bosch Professional GBL 18V-120 Akülü Üfleyici (18 Volt, SOLO, Hava debisi: 120 m³/s, Karton Kutuda)",4.6,47,1389.0
https://www.amazon.com.tr/Claber-Rociadora-daha-fazla-BL/dp/B002X31DLC/ref=zg_bs_g_garden_sccl_23/000-0000000-0000000?psc=1,Claber 8537 PLUS Akış Ayar Valfli Sprey Başlık,4.4,6,170.0
https://www.amazon.com.tr/Makita-DUB185Z-ak%C3%BCs%C3%BCz-cihaz%C4%B1-de%C4%9Fildir/dp/B08FNYKHF5/ref=zg_bs_g_garden_sccl_24/000-0000000-0000000?psc=1,"Makita Akülü fan 18 V (aküsüz, şarj cihazı hariç), mavi, siyah, tekli paket",4.6,2578,11.0
https://www.amazon.com.tr/Ekobigsol-Organik-Solucan-G%C3%BCbresi-Gran%C3%BCl/dp/B09BJPM21H/ref=zg_bs_g_garden_sccl_25/000-0000000-0000000?psc=1,Ekobigsol %100 Organik Solucan Gübresi Katı (Granül) 3 kg,5.0,2,79.9
https://www.amazon.com.tr/Dusters-CompuCleaner-Elektrikli-%C3%9Cfleyici-Bas%C4%B1n%C3%A7l%C4%B1/dp/B01G1Z0RF0/ref=zg_bs_g_garden_sccl_26/000-0000000-0000000?psc=1,"IT Dusters CompuCleaner Xpert elektrikli toz fanı, basınçlı hava spreyi, toz fanı",4.8,5824,1600.0
https://www.amazon.com.tr/Elektrikli-Sivrisinek-%C3%96ld%C3%BCr%C3%BCc%C3%BC-Lambas%C4%B1-Kovucu/dp/B0CBY3GVW8/ref=zg_bs_g_garden_sccl_27/000-0000000-0000000?psc=1,,,,89.0
https://www.amazon.com.tr/Garden-Y%C3%BCksek-Bas%C4%B1n%C3%A7l%C4%B1-Makineleri-P%C3%BCsk%C3%BCrtme/dp/B07NWCW2FG/ref=zg_bs_g_garden_sccl_28/000-0000000-0000000?psc=1,"Bosch Home and Garden Yüksek Basınçlı Yıkama Makineleri ile Uyumlu 90° Püskürtme Ucu, Siyah",4.3,1089,336.52
https://www.amazon.com.tr/AMZLORD-%C3%A7ektirme-karahindiba-ay%C4%B1klama-kal%C4%B1plama/dp/B0CDFZLG2D/ref=zg_bs_g_garden_sccl_29/000-0000000-0000000?psc=1,,,,260.2
https://www.amazon.com.tr/DR-%C3%96TEK-Pinpointer-Dayan%C4%B1kl%C4%B1-Fonksiyonu-Hassasiyet/dp/B0BX9GY61C/ref=zg_bs_g_garden_sccl_30/000-0000000-0000000?psc=1,"DR.ÖTEK Metal Detector Pinpointer, IP68 Tamamen Suya Dayanıklı El Tipi LCD Ekranlı Metal Dedektörü Pin Pointer, Yenilikçi Girişim Önleme Fonksiyonu, Yüksek Hassasiyet, 3 Uyarı Modu",4.4,187,965.69
https://www.amazon.com.tr/a%C4%9Fac%C4%B1-ete%C4%9Fi-ke%C3%A7eden-k%C4%B1rm%C4%B1z%C4%B1-do%C4%9Fal/dp/B0BLZ511DG/ref=zg_bs_g_garden_sccl_1/000-0000000-0000000?psc=1,,,,683.96
https://www.amazon.com.tr/Einhell-TE-CB-18-180-Li/dp/B078GGJLHX/ref=zg_bs_g_garden_sccl_2/000-0000000-0000000?psc=1,"Einhell TE-CB 18/180 Li - Solo, Akülü Hava Üfleme",4.2,1056,1210.5
https://www.amazon.com.tr/bas%C4%B1n%C3%A7l%C4%B1-temizleyici-motosiklet-%C3%BCzerindeki-yard%C4%B1mc%C4%B1d%C4%B1r/dp/B09T3L346B/ref=zg_bs_g_garden_sccl_3/000-0000000-0000000?psc=1,"Kärcher K 3 yüksek basınçlı temizleyici, bisiklet, bahçe çitleri, motosiklet vb. üzerindeki hafif kirlerde güçlü bir yardımcıdır",4.4,259,2749.0
https://www.amazon.com.tr/Viilich-makinesi-F016800431-d%C3%BCzeltme-makaras%C4%B1/dp/B0B7HM19VZ/ref=zg_bs_g_garden_sccl_4/000-0000000-0000000?psc=1,"Viilich Bosch çim biçme makinesi AFS 23-37 için 12 adet çim biçme ipi, F016800431 için yedek düzeltme ipi, çim biçme makinesi makarası, 37 cm × 3,5 mm",4.3,14,159.99
https://www.amazon.com.tr/BUFFER%C2%AE-P%C3%BCsk%C3%BCrtme-Pompal%C4%B1-F%C4%B1sf%C4%B1s-Doldurulabilir/dp/B09V19BKJX/ref=zg_bs_g_garden_sccl_5/000-0000000-0000000?psc=1,BUFFER® 500ml Bitki Su Püskürtme Pompalı Fısfıs Boş Sprey Şişesi Çiçek Sulama Doldurulabilir Su Kabı,4.3,10,80.9
https://www.amazon.com.tr/GR%C3%9CNTEK-teflon-budama-%C3%A7eli%C4%9Finden-ergonomik/dp/B01DBX4JYU/ref=zg_bs_g_garden_sccl_6/000-0000000-0000000?psc=1,"GRÜNTEK Falke teflon budama makası, bıçak ağzı, Japon SK5 çeliğinden, Bypass bitki makası, 215 mm gül budama makası, ergonomik bahçe bitki budama makası",4.6,9252,328.5
https://www.amazon.com.tr/VERVE-SPIRAL-HORTUM-SET%C4%B0-15M/dp/B09YPCY2CK/ref=zg_bs_g_garden_sccl_7/000-0000000-0000000?psc=1,VERVE SPIRAL HORTUM SETİ 15M,4.5,54,395.0
https://www.amazon.com.tr/Vermisafa-Organik-Kat%C4%B1-Solucan-G%C3%BCbresi/dp/B09P4BM7X5/ref=zg_bs_g_garden_sccl_8/000-0000000-0000000?psc=1,Vermisafa Organik 3Kg Katı Solucan Gübresi,4.4,58,79.79
https://www.amazon.com.tr/Bosch-AFS-23-37-T%C4%B1rpan-Ye%C5%9Fil/dp/B01AI2PJQY/ref=zg_bs_g_garden_sccl_9/000-0000000-0000000?psc=1,"Bosch AFS 23-37 Elektrikli Tırpan, Ayarlanabilir Kayış, Kesme Genişliği 23 mm (Bıçak ile), 37 cm (Tırpan ile), 3.5 mm Tırpan Eni, 1000 W, Yeşil",4.5,6807,3295.0
https://www.amazon.com.tr/T%C3%BCrk-bayra%C4%9F%C4%B1-200x300-Ra%C5%9Fel-Kuma%C5%9F/dp/B089G7DPZ6/ref=zg_bs_g_garden_sccl_10/000-0000000-0000000?psc=1,Türk bayrağı 200x300 cm Raşel Kumaş,5.0,1,410.0
https://www.amazon.com.tr/AISITIN-enerjili-f%C4%B1skiye-y%C3%BCkseltme-pompas%C4%B1/dp/B08S3QYTY6/ref=zg_bs_g_garden_sccl_11/000-0000000-0000000?psc=1,"Aisitin 2022 güneş enerjili fıskiye, 2,5 W, 160 mm, güneş enerjili gölet pompası, dış mekan su pompası, güneş enerjili yüzen fıskiye pompası, bahçe, kuş banyosu, balık kabı için 6 çeşme tarzı",3.8,17109,450.29
https://www.amazon.com.tr/Cucameloen-Meksika-Salatal%C4%B1k-Tohumlar%C4%B1-b%C3%BCy%C3%BCkl%C3%BC%C4%9F%C3%BCnde/dp/B083WNTMMW/ref=zg_bs_g_garden_sccl_12/000-0000000-0000000?psc=1,Cucameloen Meksika Salatalık Tohumları - Mini karpuzu andıran küçük üzüm büyüklüğünde meyveler,3.0,33,102.0
https://www.amazon.com.tr/Arborix-Gem%C3%BCsesamen-Br%C3%BCksel-Witloof-Tohumlar%C4%B1/dp/B083WN5HM5/ref=zg_bs_g_garden_sccl_13/000-0000000-0000000?psc=1,Brüksel Witloof Hindiba Tohumları,3.8,4,71.0
https://www.amazon.com.tr/Tunasol-Organik-Solucan-G%C3%BCbreli-Kar%C4%B1%C5%9F%C4%B1m/dp/B0BPRCYQVQ/ref=zg_bs_g_garden_sccl_14/000-0000000-0000000?psc=1,Tunasol Organik 40 lt Torf Solucan Gübreli 6 lı Karışım Bitki Saksı Çiçek Toprağı,5.0,2,222.0
https://www.amazon.com.tr/Cold-Steel-Special-Forces-Shovel/dp/B008TSPSZM/ref=zg_bs_g_garden_sccl_15/000-0000000-0000000?psc=1,Cold Steel Special Forces Shovel,4.7,979,1663.81
https://www.amazon.com.tr/Kakt%C3%BCs-Sukulent-Topra%C4%9F%C4%B1-2-5-Litre/dp/B08LQVT2DW/ref=zg_bs_g_garden_sccl_16/000-0000000-0000000?psc=1,Kaktüs Sukulent Toprağı 2.5 Litre - Teraryum İçin Uygun Toprak,4.8,92,49.9
https://www.amazon.com.tr/T4U-Kendinden-G%C3%B6stergeli-Antrasit-Bitkileri/dp/B07ZJKR52T/ref=zg_bs_g_garden_sccl_17/000-0000000-0000000?psc=1,"T4U 13 cm Plastik Kendinden Sulanan Çiçek Saksısı Göstergeli Kare Antrasit 3'lü Set, Kendinden Sulanan Su Saklama Saksısı Küçük İç Mekan Bitkileri için",4.4,463,523.59
https://www.amazon.com.tr/Beyazlar%C4%B1n-Dans%C4%B1-Sefas%C4%B1-%C3%87i%C3%A7e%C4%9Fi-Tohumu/dp/B08P2YZG6J/ref=zg_bs_g_garden_sccl_18/000-0000000-0000000?psc=1,,,,11.0
https://www.amazon.com.tr/ZITFRI-jenerat%C3%B6r%C3%BC-t%C3%BCts%C3%BCleme-paslanmaz-temizleme/dp/B08LKT17NJ/ref=zg_bs_g_garden_sccl_19/000-0000000-0000000?psc=1,"ZITFRI Soğuk tütsüleme için yuvarlak duman jeneratörü, soğuk duman jeneratörü, paslanmaz çelik, soğuk duman jeneratörü, küre mangal, tütsüleme ve tütsüleme fırını için soğuk tütsüleme spirali, 2 fırça, 6 et kancası, 10 m sosis ipliği",4.4,273,286.4
https://www.amazon.com.tr/Norm-End%C3%BCstriyel-Jumbo-Torbas%C4%B1-Po%C5%9Feti/dp/B0BCKRP15V/ref=zg_bs_g_garden_sccl_20/000-0000000-0000000?psc=1,,,,882.3
https://www.amazon.com.tr/Bilgisayar%C4%B1-%C3%87%C4%B1k%C4%B1%C5%9Flar%C4%B1-Kontroll%C3%BC-Dayan%C4%B1kl%C4%B1-Otomatik/dp/B0BQ35QY5Z/ref=zg_bs_g_garden_sccl_1/000-0000000-0000000?psc=1,"Johgee Sulama Bilgisayarı WLAN 2 Çıkışları, Wi-Fi Hub/Ses Kontrollü Akıllı WiFi Sulama Bilgisayarı, Bahçe Sera Tarımı için Suya Dayanıklı Otomatik Bahçe Sulama",4.2,83,1349.29
https://www.amazon.com.tr/TeoxFarm-Organik-Solucan-G%C3%BCbresi-1L%C4%B0TRE/dp/B0B5QQNLRS/ref=zg_bs_g_garden_sccl_2/000-0000000-0000000?psc=1,,4.4,9,11.0
https://www.amazon.com.tr/Einhell-GC-CS-Elektrikli-Zincir-Bileme/dp/B01LZEWV8T/ref=zg_bs_g_garden_sccl_3/000-0000000-0000000?psc=1,"Einhell GC-CS 85 E, Elektrikli Zincir Bileme",4.5,22,1140.0
https://www.amazon.com.tr/GARPROVM-mobilyalar%C4%B1-koruyucu-%C4%B1%C5%9F%C4%B1nlar%C4%B1na-dayan%C4%B1kl%C4%B1/dp/B09FPP1CRC/ref=zg_bs_g_garden_sccl_4/000-0000000-0000000?psc=1,"GARPROVM Bahçe mobilyaları için örtü, bahçe mobilyaları için koruyucu kılıf, su geçirmez, rüzgar geçirmez, UV ışınlarına dayanıklı, toz geçirmez, Oxford kumaş, dış mekan, kanepe, masa, mobilya setleri için, 200 x 165 x 80 cm",4.5,590,523.93
https://www.amazon.com.tr/K%C3%A4rcher-2-645-265-0-Sprey-Tabancas%C4%B1/dp/B017XAFRS4/ref=zg_bs_g_garden_sccl_5/000-0000000-0000000?psc=1,"Kärcher Sprey Tabancası, Sarı",4.4,1856,160.0
https://www.amazon.com.tr/GARDENA-8903-20-Bah%C3%A7e-Makas%C4%B1-M/dp/B01FE8M1GI/ref=zg_bs_g_garden_sccl_6/000-0000000-0000000?psc=1,08903-20.000.00 Bahçe Budama Makası A/M,4.6,726,778.74
https://www.amazon.com.tr/Einhell-PXC-Twinpack-Volks-Ak%C3%BC-cihazlar%C4%B1-uyarlanm%C4%B1%C5%9F/dp/B07NJ727HW/ref=zg_bs_g_garden_sccl_7/000-0000000-0000000?psc=1,"Einhell 2x18V 4,0 Ah PXC-Twinpack CB 2, Akü",4.7,11331,2500.0
https://www.amazon.com.tr/SHYNE-pirin%C3%A7ten-paslanmaz-ba%C4%9Flant%C4%B1s%C4%B1-olmayabilir/dp/B07T8C8PRV/ref=zg_bs_g_garden_sccl_8/000-0000000-0000000?psc=1,"SHYNE 3/4'' Yüksek Kaliteli Pirinç Çift Musluk, Paslanmaya ve Donmaya Karşı Dayanıklı + 2 Hortum Bağlantısı + E-Kitap | Bahçe, Çamaşır Makinesi, Yağmur Fıçısı Için",4.6,4286,11.0
https://www.amazon.com.tr/Bosch-Mekanik-Bi%C3%A7me-Makinesi-Ye%C5%9Fil/dp/B004JMTY2K/ref=zg_bs_g_garden_sccl_9/000-0000000-0000000?psc=1,"Bosch AHM 38 G Mekanik Çim Biçme Makinesi Ahm 38 G, Yeşil",4.1,724,2087.3
https://www.amazon.com.tr/Dedekt%C3%B6r%C3%BC-Ferromanyetik-Muayene-Uygulanabilirlik-Giysiler/dp/B0BR34XJD4/ref=zg_bs_g_garden_sccl_10/000-0000000-0000000?psc=1,"El İğnesi Dedektörü, Ferromanyetik Muayene Elde Taşınır Metal Dedektörü, Geniş Uygulanabilirlik Giysiler için Yorgan için Hızlı Bulma",5.0,1,609.17
https://www.amazon.com.tr/Bosch-Professional-ProCORE18V-5-5Ah-Batarya/dp/B08GKWS8GS/ref=zg_bs_g_garden_sccl_11/000-0000000-0000000?psc=1,"Bosch Professional ProCORE 18 Volt 5,5 Ah Li-Ion Akü",4.7,873,2996.69
https://www.amazon.com.tr/dikenli-bariyeri-kedilere-savunma-durdurucu/dp/B0952R7ZRF/ref=zg_bs_g_garden_sccl_12/000-0000000-0000000?psc=1,,,,11.0
https://www.amazon.com.tr/Bosch-Universalaquatak-Y%C3%BCksek-Bas%C4%B1n%C3%A7l%C4%B1-Cihazlar%C4%B1/dp/B06XRFXDZ4/ref=zg_bs_g_garden_sccl_13/000-0000000-0000000?psc=1,"Bosch UniversalAquatak 130 Yüksek Basınçlı Yıkama Cihazı, 6 m hortum, 5 m kablo, 1700 watt, basınç: 130 bar, maks. Debi: 380 l/saat",4.5,2843,4185.0
